,sentiment,text
4103,0, im gonna wand you to death makes me want to roll a mage rofl  also 
4104,0,2 more days till i can sleep in all i want man these 2 days are going to go by slow 
4105,0,school time  ugh
4106,0,actually my phone was supposed to be on silent but it chose not to be  dumb phone
4107,0,ali aww  you break my heart 
4108,0,i am going to be in the flight from hellback of cattle class lots of screaming kids under 5 
4109,0,ate all the fruit tingles 
4110,0, yeah theyve got you every which way 
4111,0,  ohi hate you for getting to watch slumdog this early  me i have to wait for the actual day its coming out 
4112,0, haha yeah that is the most ad could manage this is hell were bloody brilliant crowd turn out was pathertic though 
4113,0,  the name was ironic when first used 10204 and it stuck now over 5 years later of course all irony is lost in time 
4114,0,i find my book in the food books section and not the photo section because it has some recipes  im not happy
4115,0, we can expect more of that txt speak when the txt message levy comes in 
4116,0, lol sounds like your search was unsuccessful 
4117,0,yawn time to get ready for school 
4118,0,just wondering how much more hotter chennai is gonna get in may 
4119,0,dont leave your car unattended in carrick  wankers will break your wing mirrors sigh more car repairs 
4120,0,surprised by the new eminem song dont think he should have gone for comedy again  maybe it will grow on me
4121,0,oh gosh messy hair 
4122,0,i think its dead 
4123,0,spring cleaning today 
4124,0,kevin has suddenly realized that all his cds are suddenly not where they should be where the heck have they gone 
4125,0,snow  ugh go away i miss the warmth
4126,0, cheers dan is for a notes developer at the university 3 hour lunch break now 
4127,0,my back is so sore  poor me this is the part where u give me lots of sympathy
4128,0,is seriously freaked outfuzz 
4129,0, i miss you 
4130,0, yeah i know   sometimes i feel like the world its coming down
4131,0,in makeup and hair  why does mother nature hate me my tummy hurts im falling asleep and its rainy im exhausted
4132,0,still feeling almost entirely overwhelmed by an uncomfortable desire for swift and violent revenge 
4133,0,is off to work three more days 
4134,0,tdy school was rly boring 631pm i was hoping itd be 3pm so i could use the lapt longer  time passes rl fast
4135,0, come to perth  son  please 
4136,0,i am hunting for my adios tablets and cant find them anywhere must go out but cant be arsed 
4137,0, thanks i have that one myself  havent had time to look at it yet though  sounds like i should
4138,0,keri hilson  tell him the truth makes me cry 
4139,0,cant shake the pins and needles out of my hands 
4140,0, ands its curious how watching the news can bring you down 
4141,0,got better at vegas 2 today amp had a blast weveryone tonight sucks that chick was talkin trash  the end  watevs yo
4142,0,has woken up late and wasted some of the day 
4143,0,just back from asda with my sons girlfriend going to see dad in hospital later 
4144,0,drowned in work 
4145,0,howerton aw thats no good dallas is a thumbsup though i used to live in austin i miss it so badly 
4146,0,jeez today is gona be the longest day in bloody history sat here 
4147,0,as much as tpg disgusts me they are butt cheap 
4148,0,miley cyrus says in makeup and hair  why does mother nature hate me my tummy hurts im falling asleep and its rainy im exhausted
4149,0,had another amazing night with tyler  now off to work  gotta make coffee for the early birds 
4150,0,says busted songs make me wanna pick up the guitar again boo to broken strings  
4151,0,and lost my next tennis round 
4152,0,decorating  then tescos  then maybe cod4 
4153,0,ffscar wouldnt start again so i cant get to the doctors now bad times
4154,0,up and ready to workout but trainer called and sai we will meet tonight thought i had a day off i was wrong 
4155,0, and im up for the day 
4156,0, ha what a good idea methinks i need to do some proper exercise and stop eating so many sweets no more dipdab saturday 
4157,0,bah annoyed i cant go running with my fractured sternum probably another 2 weeks before i can will miss the next fell race 
4158,0, hahaha yeah i laughed all the way until the end when he was sick 
4159,0,going deaf in my right ear too many feedback squalls at soundchecks  in with the earplugs
4160,0,finally broke my exercise bike this morning urgently need a new onehoping to pick one up at lunchtime
4161,0,6315 quid for a rear wiper arm for our car thats not including the wiper blade either 
4162,0,has a cold 
4163,0,ek seems im looking for a new job just been told my office is closing  
4164,0,soo tired but i gotta do homework  sadface
4165,0, oh yay that means ill get here soon gtgt i never used to suffer but each year it gets worse 
4166,0,is working  lee is making me  bo big mean daddy is being harrassed by cute sweet boy  send blue things to distract him
4167,0,gunna do some much needed revision  wish the sun would come out
4168,0,the battery for the mouse broke i hate using the laptop touch pad
4169,0, i wish  for now ill read it the way jane austen wanted her zombie tale read good ole ink and paper
4170,0,had the best night in letterfrack lol suffering now tho  thank goodness richards makin pancakes onto galway city later  x
4171,0,seems to be coming down with a cold which might help to explain the poor sleep 
4172,0,want my licence back 
4173,0,is thinking how short are the easter holidays even before starting 
4174,0,cant sleep because my hunny isnt here with me  i know its mushy lol
4175,0,time to go out doesnt look very nice out there though  xx
4176,0,ive lost my new car smell 
4177,0,  job what job and what is pirg and does this mean we wont get proper fetus tme over a bud light keg after our graduations 
4178,0,my buds from oregon are going back home today 
4179,0,says ayaw magload ng pet society haymsad  stupid office computer 
4180,0, and there was me thinking at least it got you some time off work  still im sure you have more peace and quiet to work at home
4181,0,there is a tame pigeon sleeping on my bbq outside near the doorway of my house that keeps returning everyday i dont want it here 4ever 
4182,0,back at work and not in the mood 
4183,0, aww porr mr sock  he just wants a shower  get my invite hope u can come along  xx
4184,0,  aww that is so sweet i wish i lived in chicago i wanna help
4185,0, aww wish u talked to meemight get upset now 
4186,0,my right nipple is sore 
4187,0,its summer in the philipines and i have tons of workno summer for me this 2009 
4188,0,another day same as the days gone same as the days to come 
4189,0,has to do coursework today 
4190,0, dude i have to go on a 4 mile run in cold ass boston after waking up just now this sucks 
4191,0,mum where r u your beloved children r hungry and starving at home  
4192,0,just fired up the laptop to quotfailed to connect to servicesquot  same as last week looks like rolling back to vista till rc 
4193,0,pr msu lost it in the first ten minutes maybe even the first five congrats 
4194,0,enjoyed wrestlemania and would much rather be at home then being stuck at work 
4195,0,mornin babes hella pissedhungry op in 2h no food since 9pm feel bad fully dug empty can outta recycle lookin  me like wats good 
4196,0, im so sorry  i hope you feel better soon
4197,0,off to get ready for work 
4198,0,aw man its a beautiful day 
4199,0,cant watch  as streaming banned at work  hope someone records as mp4 and can email it to me
4200,0, you and me too 
4201,0,cutting grass with dad hayfever 
4202,0,grandad doesnt know what to do with himself mam cant stop crying i cant occupy my mind poor gran goodbye 
4203,0,watching buffy sob is sad
4204,0,i have to be a responsible adult  aw man now i know how tyra feels 
4205,0,slept too late to go run this morning  
4206,0,ox liverpool dont get me jealous  going to london on thursdai 
4207,0,fed up stir crazy bought lovely new clothes lst wk and havent even got them out of the bag 
4208,0, check out pman all kicking off in moldova hope people ok 
4209,0, i have to save my shekels for the weekend plus i have a tonne of work to do once again responsibilities ruin everything 
4210,0,i really wish i could sleep 
4211,0,  your mean
4212,0, oh no i hope everything turns out alright that does not sound like an easy fix 
4213,0,i only seem to own black tops wtf 
4214,0,i miss the chai latte from expresso house 
4215,0,i suffered from writers block the entire day yesterday and then after midnight ideas started hitting me and i havnt yet been to sleep  o
4216,0,537 and i am up oh my god 
4217,0, what do you mean someone will quotfinallyquot love you i love you and have for a long time 
4218,0, sounds ace i want to go back to uni 
4219,0,wow i feel like crap 
4220,0,it should definately not be snowing outside 
4221,0, youll get another when the petition closes in nov  some type of an answer but dont expect too much 
4222,0,going to the dr with anthony todayim sure the news wont be great his icd has gone off numerous times
4223,0,my xbox360 died i have no stress relief  how depressing and in the middle of moving to a new apartment ugh someone cheer me up
4224,0,my eyes are burning 
4225,0,saliego here for a pesticide trng region said it would b less expensive to have it here than in sf would rather b in sf tho 
4226,0,on my way to sales training really dont wanna i want learn but im afraid i have to 
4227,0, well i hate alabaster 
4228,0,mornin twitterlings i am tired dont want 2 get out of bed but must catch earlier train 
4229,0,stop making me do things im so tired 
4230,0,has been swimming this morning to help with back ache only then we walked into town and it hurts again 
4231,0,just woke up im freezing and everything hurts this is not good 
4232,0, just 
4233,0,is doing her dreaded assignment 
4234,0,woke up in a pile of blankets and didnt want to leave it 
4235,0, where can i buy foar if im in russia hmv and itunes do not sell to russia 
4236,0,  i need something to help me transcribe several hours of interview during summer time
4237,0,  i didnt know this  d bag had your sets i wanted new chelsea to dream of 
4238,0,im seeing my cousin from canada for the last time today before she goes back sad timesneed cheering up
4239,0,flibble08 yeah sad times 
4240,0, apparently citizens of brunei dont have to pay taxes sadly the only way to become a citizen of brunei is to be born there 
4241,0,cant find a laptop thats reasonably priced and has good editing software may have to save for a few months 
4242,0,im having some trouble partitioning my external hard drive i cant get it the way i want it 
4243,0,its raining 
4244,0,im back in the world  funeral was sad 
4245,0, poor you i once asked for pale pink streaks  came out like ronald macdonald  wore hat for weeks horrible experience 
4246,0,gosh looks like im housebound for the next wee while this is horrible 
4247,0,school  whats up with this snow
4248,0, i wanna chill 
4249,0,gr its snowing  i hate it when its cold it sure doesnt feel like spring
4250,0,rainy day  so bad trying to make my hair look great 
4251,0,argh i havent saved that file 
4252,0,i had only 3 hrs of sleep  now i have to function my knees r so weak i really hope you have a good plan
4253,0,tweetdeck crashed again  i dont think it likes vista64
4254,0, i havent tweeted at you in forever 
4255,0,tried to land a front flip i couldnt do it 
4256,0, i totally adore cats i have 2 males and a female we recently lost our kitten female she disappeared 7wks now 
4257,0,cant sleep  i close my eyes and all  i see is work and a billion ideas moving in all directions
4258,0,austin awe  double today and thursday damn girl gotta love regal minimum wage pay
4259,0, aww i feel u u just woke up for school  hopefully ill meet u today hah lt3
4260,0,taids zb stri atpaka beidzs pedsde uff fucking thing 
4261,0,why is 8800mtrs  619  pace harder than a 22 mile 
4262,0,  please dont do that ill be good honest
4263,0,im still waiting for my phone  x
4264,0,long live my xbox 360 the red ring of death has finally overcome it 
4265,0,showered packed and off to hang with my boys before breakfast and departure i dont wanna leave 
4266,0,woke up about 3 hours later than i had intended the joys of staying up to watch a basketball game in the us which my team lost 
4267,0, there is no link 
4268,0, only a pleasure someone had better have come brownie joy and it aint going to be me  pigging out vicariously through you
4269,0,is awake and shouldnt be 
4270,0, good yea had that same issue last night way overloaded cant complain saw you smoked your camera 
4271,0,parra wasquick didnt spend much time shopping  she came all the way to westmead just to take me to parra how nice
4272,0,dropped my long suffering ipod 5 years or so of original ipod mini but now hes a gonner 
4273,0,isnt sure how much she will use this blocked at work 
4274,0, quite possibly  though with the cat its more of a slang phrase to describe his defiant behavior 
4275,0,finally home rawr so much work to do 
4276,0,with nothing but your tshirt on 
4277,0,not a good moment for my email to stop working 
4278,0,today i wear ians hoodie im tired my allergies are acting up and its like musical all over again 
4279,0,is the worst girlfriend in the universe 
4280,0,just watched digital spy awards diana vickers could have won one 
4281,0,   you and everybody else the hard part is getting someone to pay for the extra effort of not stuffing the gac  spbpuk
4282,0,my mighty mouseis no longer so mighty its getting strange  ohapple  why
4283,0,has just finished work for the dae and is now typing this  the internet kiosk in centralworld cant wait to go home on wed 
4284,0, its very tough isnt it im virtually picking people up and shaking them to get every penny out v stressful 
4285,0,has to go to work without ninja luke  how sad
4286,0, o thats fantastic i hate timesheets but they are forcing me to do them now 
4287,0, aw hon have some extra pixie dust from me
4288,0,my tv husbands rick and grimmy are doing freshly squeezed this week not me  wah hi guyz
4289,0, awe i feel u i just woke up for school  hopefully we both have a better rest of the day amp i hope that includes meeting u lol
4290,0,good mornin every1 all yall talked bout snow amp i dreamt it snowed here lol  how disapptin when i just woke up i have 2 go 2 work now 
4291,0,going out for lunch with mum but i feel very sick and dont want to eat 
4292,0, i have 18 planted and another 18 on the way its the potatoes i think i have overdone  time will tell
4293,0,is feeling ill today 
4294,0, i used to love league back when i was a lad in wigan it was pretty much compulsory then was forced to play union 
4295,0,i think the chem and applic tests tomorrow are going to rape me 
4296,0, srsly i understood you first time i was just think of the answer for 15 seconds repeating in ltenglish just pissed me off
4297,0,is cleaning  wishing she could raise the rest of the money she needs for her wedding dress
4298,0,  not really sure 
4299,0,hates othello and needs 5 language features  effects by tomorrow 
4300,0,waiting for work to end and wanting to go see my wife been working 6 days now 
4301,0,damn tha last message didnt work 
4302,0, nice  id give it a shot if i could find blueprints for b5 
4303,0,i hate waking up in the middle of the night for no reason 
4304,0,wants sum food 
4305,0,anyone got any tips for a sore throat and swollen glands lemsip is just making me ill 
4306,0,oh boy  i get to got to the field tomorrow  small planes are no fun  
4307,0, lucky gtgt i got up at 705am and i overslept by an hour 
4308,0, thanks but akaaki app for iphone seems to be blocked by french operator bouygues telecom it only works in wifi 
4309,0,explain how jazmine got from  to perhaps im being elitist but its so disappointing 
4310,0,i just found out that max headroom wasnt really cg  just latex amp foam prosthetic makeup and a fiberglass suit  like a jackelope 
4311,0, hahah same here i dropped out after elementary school but i cant move to the us without high school graduation  german u
4312,0, why so harsh 
4313,0, youre right   and coca cola seem like polar opposites in ethical terms  will innocent become like sunny delight
4314,0,m is the only thing i know like that back of my hand 
4315,0,mending my banjaxed back and watch daytime tv not fun 
4316,0,oh no  more babysitting i love how she springs this on me in the morning so i cant object to it 
4317,0,musicclt3 confused 
4318,0,have got a slight hangover 
4319,0, dunno who is there with you but shes no fern  
4320,0, i am then we gotta meet in royal oak with some stylists for these shows then we got a show tonight man ima be tired 
4321,0,i am so sick from stress gah and i need sleep and it is all my fault 
4322,0, but its red and yucky  i ordered a blue one which was pretty and theyr not ever getting any more in
4323,0,bleh way to early  feels like puking 
4324,0,has a lot of shit to catch up on 
4325,0,  i just did laundry but now its 7am  lame 
4326,0, wow early start i havent even been to bed yet hope your tummy feel better soon  love your aussie fan  x
4327,0,got zoo much work to do its not even funny 
4328,0,m is the only thing i know like the back of my hand 
4329,0,trying to sort out my spazed out hair 
4330,0,i dont know which show to watch tonight i love dancing with the stars but i also love american idol 
4331,0,going to watch tales of the black freighter followed by having to go to the dentist what a productive day today will be 
4332,0,cannot find a picture 2 fit the image thing 
4333,0,waiting to go to workall my family is sleeping and i am not  not fair
4334,0,  i feel like shit too 
4335,0, why you aint updating thats not like you  is somethin wrong whuts wrong
4336,0,snow seriously 
4337,0,one of my teachers died yesterday 
4338,0,at gatwick watch on bst body 8 hours behind on pdt 
4339,0,so near yet so far 
4340,0,will miss robee when he goes to sipalay 
4341,0,im watching house and i need a hug 
4342,0, when i was in school i thought id be a millionaire at 20 and retire at 21  look at me today p
4343,0,g2da3 yup 5 exams and 4 coursework kmftplus my pratical nxt mtnh  how woz ur driving lesson knocked over any pigeons p
4344,0,on my way to work 
4345,0, that sounds almost as good as nandos  related nandos have increased prices again 
4346,0,ur i should be waking up right now instead im just going to bed  too much on the brain
4347,0,an opportunity has been given all i can do i wait and see what happens but from past experiences its not looking good 
4348,0, sorry ive run out of milk 
4349,0, are you a superpupermegaovermodel sorry idk precisely  but thank you for adding me here and on myspace p
4350,0, still have never done a brick tour 
4351,0,heby jebus im on twitter but oddly no one else i know is seems a lil pointless 
4352,0,search for chametz finished last bread meal tomorrow morning 
4353,0, lol yeah i will be ok i think my dog just scratched my eye like my actual eye ball everything is blurry in my right eye 
4354,0, i hate work havent done much today im trying i have artists block cant draw 
4355,0,just got home from training  ate dinner  now have to complete an assignment 
4356,0,so tell me how do i get spotify in ireland have had no luck with poxy proxies so far 
4357,0, why are you deleting your facebook account 
4358,0,have so much to do today hand in coursework pack and tidy and this is the wost work and then my shift at work from seven shattering 
4359,0, i wish lol theres like 12 friend requests and the rest is just pure junk 
4360,0,i miss angi  i miss talking too her  i love you angi
4361,0,not feeling so hot today 
4362,0, thanks i now have quotwhat is lovequot stuck in my head what is love baby dont hurt me dont hurt me no more 
4363,0,next us airings mon apr 13 asdfasdfasdf i dont wanna wait that long 
4364,0,i am so hungry but my lunch is in my refrigirator at home 
4365,0,moore you and me both bad mood knackered and generally feel like shtshould have stayed in bed  
4366,0,goign 2 scholl bagh   im tires woke up early fell asleep sick 
4367,0,is having sleeping problems  its four in the morning and i am dying for a drink
4368,0,do dairy milk white chocolate buttons actually exist all the ones in london have been eaten 
4369,0, have you tried the kschocolat dipping easter eggs  not the best though 
4370,0,omg it was horrible this oral now its over but the right oral is in june 
4371,0, it hurt like a mother fucker 
4372,0,stomach ache 
4373,0,4 hours of school this afternoon 
4374,0,such a sunny hot day so beautiful but i feel so bored 
4375,0,hates having spots  
4376,0, 
4377,0,im just a girl with a dream that got the best of me 
4378,0,no riches for sin 
4379,0, i think i must have the same thing  thought it was a cold at first but its turned a bit nasty 
4380,0,i hate to see parents cry when their kids move out makes me think of how my parents felt the 1st time i moved out 
4381,0,  easy peasy is not better than ubuntue 804 
4382,0,the end of college road trip always makes me cry its just so sad 
4383,0,the new kate moss topshop collection has me gagging for summer still wearing winter coat still a ways to go yet 
4384,0,quotits my birthday and ill cry if i want toquot because now im 30 
4385,0,washing the dishes  boohoo
4386,0,lost in proximus online sitemaze between eservices and myproximus no way to send an email to support and  is a squatter 
4387,0,when did motorbike insurance get so darned expensive  only been not riding for a year 
4388,0,didnt stretch before and after my oztag game now im hurting 
4389,0,twitter was really messed up last night 
4390,0, yes i am  and yall have a gday as well smiles
4391,0,why is it so cold in the morning in april in houston 
4392,0, i just hope things arent lost somewhere 
4393,0,eww snow 
4394,0,  sorry hear that off to the dreaded dentist 
4395,0, missed you  hehe glad youre home stephen
4396,0, its not looking good for friday  cheque didnt come today either ill speak to my mum when she gets in though x
4397,0, that is still terrible but unfortunately these things happen  hope your friend wasnt too upset about being conned like that 
4398,0,so tired in my room chilling out fun 
4399,0,after the 10 time watchingstill dont really like the 5th harry potter movie  sad actually i love the book though
4400,0,is totally wondering if the real vanessa hudgens is the one in my following glory  if its not that sux
4401,0,time to gett the dog from the wett what a shity day 
4402,0,oh scheisse ashley simpson is going to be on melrose place just when i was content with ignoring her existance amp marriage to pete  grr
4403,0,yuck this is the earliest ive been up in awhile and its not fun 
4404,0, i love them too husband not so much therefore no chimes for me 
4405,0,im stiil really bored 
4406,0,cant find any friends here 
4407,0,hates replaying that night in my head cant i just be happy now  i love you little brother lt3lt3lt3
4408,0, aw no fair i is a big girl but not a big boy  you will be sorry when i bite u on bum then u see who is big playa
4409,0,fuck you channel 7 and iq for the damn show running over time and me not getting to see the reunions 
4410,0,waking up is probably the worst part of my day 
4411,0,i was just mean on the internet somebody spank me 
4412,0,feeling really crappy about an overdue assignment  completely mucked up another assignment and left this one too late
4413,0, im not worthless 
4414,0, i know i went and stood on the balcony but it had already moved a few houses further up 
4415,0, enjoy wandering around i wish i could join you or at least be in london 
4416,0,wtf why is it snowing in april makes school that much crapier 
4417,0,was offered 30 for my old car  am going to keep trying see if i can get a bit more she has cupcakes on for goodness sake
4418,0,blache no riches  boo i shall be posting the speshul item to you tomorrow
4419,0, i am trying only to spend if i have paypal funds which i dont right now  plus cat might need to go the vet again this week
4420,0,eisbaer your face is a d90 
4421,0,sigh another day another pile of exciting research to trawl through more of this tomorrow too 
4422,0,argh sounds like someone is standing at my door with a chainsaw no sleep for me this morning  im very grumpy now
4423,0,just after waking up im tired 
4424,0, damn neither are on there 
4425,0,feelin sick  cant slow down thoughschool other school rehearsal tennis match rehearsal again
4426,0, i completely forgot about the exams i really cant be bothered to revise  peruface
4427,0,hello all slow getting going today  i just feel like curling up with my book for the rest of the day  
4428,0,  luckily im on holiday at the mo but its still all work  what is it you do 
4429,0,couldnt sleep up all night i will regret this when i get home from work 
4430,0,ive given up and am going to the doctorbeing sick 3 times in one month is rather annoying 
4431,0,work is so boring without my ipod 
4432,0,doesnt understand ohio weather its aprili have to run a track meet in shorts and a tank top tonight this is gonna be great 
4433,0,eurgh  not a fan of lapsang souching  tastes like smoking 
4434,0,trying hard to resist eating the kids easter eggs  
4435,0,man i shouldnt have put cheese on that crab salad sandwich 
4436,0,feeling down today 
4437,0,asmith well done  if u get that mp4 version pls can you make it available as a download somewhere  some of us didnt get to c it 
4438,0,fuck fuck fuck fuck fuck fuck fuck i got the job that i didnt want and i have to take it 
4439,0,went to hpfz and page came up saying the domain has expired imfreaking out right now 
4440,0, you could have been me for today work was absolutely bloody terrible i was ready to call it quits 
4441,0, woops you did get it and replied i am having a dumb day i guess  x
4442,0,a level maths is too hard  i need help
4443,0,sick in bed googled snot still dont understand why its decided to take up april lodgings in my skull 
4444,0,i thought id managed to dodge the cold going around work but woke up this morning feeling like id swallowed a cheese grater 
4445,0,says everything still hurts  
4446,0,wow  great day  sun sun sun but have to work now 
4447,0,is really really missing him 
4448,0,i thought  would be all about twitter in tooting  im disappointed  
4449,0, hiya which slides do you mean your contact photo in bw had minor crisis too and had to replace all contacts so no photos 
4450,0,my groat feels like its getting sore 
4451,0, hurrah  gave the coffee a miss today  he was regreting that decisioin by midmorning  no sleep for new dads 
4452,0, actually it done it all its self it jumped off my lap i did try to stop it 
4453,0,school  but at least theres only 2 more days till break
4454,0, uh uh poor paul  hows the weather in good ole ldn town heading ur way on friday
4455,0, lol i bet dont want to go to work  xx
4456,0, maybe if you did an aa show 
4457,0, i miss taco bell to  there should be way more taco bell franchises 
4458,0,leesa me too sigh we need to move somewhere cold in the country amp become florists with a good bookstore nearby
4459,0,ew presentation 
4460,0,this weather seriously impeded my shoe choice today 
4461,0,bored  i think i may watch the dark knight
4462,0,off work yay im so tired 
4463,0, just out of interest how much ram does that laptop have vista is very memory hungry 
4464,0,bbutton ring fell off  needa replace one asap bbutton ring fell off  needa replace one asap
4465,0,  maybe its a sign to listen to snot love ya x
4466,0,this is a bad time to be hooked on twilight11 assignments due by may 29th 
4467,0,i lost my voice  if anyone finds it please let me know
4468,0,in super taco i have to walk to school  and im testing today dx
4469,0, how come you never reply to me 
4470,0,just a little more sleep please 
4471,0, sorry to hear it reivanna  chronic ones i assume
4472,0,my first timtam in over a year has gone down very well i miss australia 
4473,0,getting ready to head out doing my cousins hair for her and then the dentist ugh to have yet another tooth yanked out  lord help me lol
4474,0,my flat iron melted my glasses 
4475,0,just found out i got ripped off by a fraudster bookseller in the ussigned 1st ed john irving novel my arse 
4476,0,to tell you something hmm 
4477,0,had a long recharging sleep last nite but wif nightmares   one last night in medan
4478,0, pine with imap is slow with gmail and the inbox gets closed from time to time big hassle 
4479,0,going to school and enjoying my last day as a 16 year old  but  too
4480,0, let me give you a hug its cold here too 
4481,0, im so worried about it no robert englundhow can it be any good i loved that movie 
4482,0,dreams had to speak at night honoring michelle obama as fashion icon did so wearing her clothes got pee on them while changing 
4483,0,gmornin alldont wanna go into work 2day i think i might still be sick which isnt pretty after last week  btw end the fed hr1207
4484,0, yeah internet is shaped here too and i cant do anything 
4485,0, i wish i had a tech guy 
4486,0,cannot unlock espresso 
4487,0,is not feeling to good 2day 
4488,0, i know 
4489,0,this is a bad time to be hooked on twilight11 assignments due by may 29th 
4490,0, thank you since i can only use the url once i wont be able to add individual items  
4491,0, at work and actually working close with ugam india or the moment bad news is they are about tolay off 30 people here 
4492,0, im actually salivating need sweeties chubb says no 
4493,0,is going to curl up with a cup of tea and a book and hope she feels better soon 
4494,0,huh i thought hells kitchen was a ramsay thing whos this nobody guy get ramsay back 
4495,0,so u may all ask wht is going on over in the vt camp well as chucko is away skiing god knows whr myself jack amp mike r left behind 
4496,0, no it wasnt a super hero it was slimer from goast busters i have it too 
4497,0, o socks and showers they dont mix trusst me they get wet and you cant wear them anymore  its miserable
4498,0,queen aw 
4499,0, yeah 
4500,0, oh thats great 
4501,0,rules i wish it were that easy bro  i am srsly down over this  i couldnt even finish my yummy oatmeal today 
4502,0,one word to sum up today  oh wow its not even a bloody word
4503,0, how i donot understand 
4504,0,just going to go for a review of the gadgetshows top 5 freeware might get some of themdespite the fact half of them are poor 
4505,0,good morning fellow tweets there is allot of spamers on here but thats ok ill just get rid of them
4506,0, oh no  ive been there as well the brother of one of mine but i still see him sometimes around where i live 
4507,0,emilyyoung 
4508,0,really cold and miserable morning didnt get a workout in last night or this morning this sucks 
4509,0, today is the last day and if i go i will just get a zero anyway because im just not prepared at all 
4510,0, i hope that mottes performance is not an indication of what is to come 
4511,0,watched a movie feeling sleepy but know that when i actually get up from the lounge and move to bed ill be wide awake 
4512,0, my current contract will be up before then  damn 
4513,0,i just finished sharis birthday present  since today morning i have headache  i think i should drink more
4514,0,wonderful weather in rochester this morning   
4515,0,im appreciative of these few minutes of safety and freedom of thought better go back into the fray 
4516,0,worst day at school 2day i hate ellen and jaime there soo horrible 
4517,0,  but thanks for the retweet despite your despair if i buy you a box of jaffa cakes would that go someway to making amends
4518,0,has a really bad cold 
4519,0, hahahashe didnt computer said no  vodafonething didnt work bc i dont remember my password stupid
4520,0,yess the sun is finally out   noo i gotta go to work 
4521,0, yes unfortunately just a lot of the stress ive been dealing with lately 
4522,0,my baby brought me a present today a dismembered mouse 
4523,0, i tried to tweet you about how annoying ls was when i just installed trial but it wouldnt let me uninstalled 
4524,0,stupid schol dnt wanna go  rah less than 3 more months and3 more days till spreeng brake xx
4525,0,thievery corporation  lemondta a turnjt 
4526,0, oh no  tummy bug hope u get better soon xx think she is only back briefly then off to namhave text but no reply yet xx
4527,0,giving it up no ones here 
4528,0,at workand its snowing 
4529,0,is chilling going to get ready for work inabit tho 
4530,0, i know weathers supposed to be crap though 
4531,0,one more week till pay day  wheres my stimulus package mr rudd
4532,0,yay back home early but the sods will no doubt make me work from home 
4533,0,off to class 
4534,0,dreams had discussion about unitarians with a libertarian while sitting in a gigantic anthill he loved jesus too much to be civil  
4535,0,how hard is it to find a picture of a white van in a scenic area  very it seems
4536,0,great day to stay in bedcant sleep 
4537,0, sadly thats true football is definitely better than cricket 
4538,0, ha ive been planning my quotdramatic walkout speechquot it would be a tupac rap for sometime nowjust need another job first 
4539,0,has got an upset stomach 
4540,0,just found out an outbuilding at one of my other houses has been broken into again thats probably the 6th or 7th time now 
4541,0,ugh its april not december there should not be snow on the ground amp 6 outside 
4542,0,i have a stuffy nose 
4543,0, i missed it too  vupset  katie xx
4544,0,had planned to go to miami but christina changed her mind dont want to stay in greece for easter 
4545,0,no i cant believe i just wrote that the reason why she couldnt make it was her neighbor shot himself yesterday omg rest in peace 
4546,0,kelly good morning fellow tweets there is allot of spamers on here  but thats ok ill just get rid of them 
4547,0,nneka this is useless what is twitters point like i dont even know if you can message people mehh 
4548,0, but im not drunk now i needed it last night i was sounding a bit desperate i think 
4549,0,and its done now i need to curl it omg i need someone to do this for me  then my makeup then get dressed then tidy up  all befor one 
4550,0,underworld will be down soon 
4551,0,mccoyle  wicked ill ring you after work amp we can arrange i miss my best buddie  oh yes wampcs all the way lt3
4552,0,im not dead despite rumours to the contrary new job means very little online time in the office 
4553,0, thats understandable mine is in the summer so i was never the birthday girl in school 
4554,0, i wish i was  stranded near fames
4555,0,says ang tagal naman ng may 14  
4556,0, yea it is getting annoying 
4557,0,yay lovely weather outside dudes  im pretty happy and unlucky same time  whatever 
4558,0,am sad my sister and niece have gone away 
4559,0,doing her english courseworkher fingers ache 
4560,0,nearly time for me to go home the crew are filming jk being terrified of summat just had two spots of rain  dwsr
4561,0, i dont want to be at work  lol xx
4562,0,am going to get hot blackcurrant cold drink  wish me luck
4563,0,has severe writers block 
4564,0,they are saying on the radio that theyve found that some fast food has a high level of saturated fat why did nobody tell me 
4565,0, what made you say twitterers are witty as f i guess im not one of the witty ones since i had to ask 
4566,0,lunchbreakand i feel ill today 
4567,0, there wasnt an quotif you actually read this send us an email to win a prizequot clause in there 
4568,0,cant go back to sleep 
4569,0,yawn just got up getting ready for school 
4570,0,i love the nice weather but since yesterday my allergies started acting up 
4571,0,my 4 year old son doesnt like the smiths  quotbecause that man sings funnyquot
4572,0,of to the hospital for an xray 
4573,0,damp i couldnt wear jeans cuz they were too wet so i had to wear regular sweat pants i look terrible oh amp i forgot my snack 
4574,0, yes thanks ive just dropped my phone and the screen is smashed up 
4575,0, i cant see ur cakes bb  i will check later
4576,0, a lot of swearing though 
4577,0,just got home from school had a long day in school today 
4578,0,getting ready for a 2nd day of faithbased and neighborhood partnerships   still happy re ok visit  although no braums this time 
4579,0,totty why cant i live nearwork with lovely ladies like you 
4580,0, oh i love those earrings do you mind if i ask which craft store you went to we dont have much up here unfortunately 
4581,0,lying in bed with a banging headache 
4582,0,brian wenzel premature ejaculation ads making me ill 
4583,0, true and lo and behold it just happened again 
4584,0,wants twistori screensaver in desktop 
4585,0,i wanna go back to sleep 
4586,0,why is it so cold i need my paddington bear duffel coat 
